,index,season,seasonNumber,series,episode,inCompetition,chef,challengeType,outcome,rating
385,385,All Stars: New York,8,US,12,0,Dale L.,Quickfire,,
386,386,All Stars: New York,8,US,12,0,Dale T.,Quickfire,,
387,387,All Stars: New York,8,US,12,0,Elia A.,Quickfire,,
388,388,All Stars: New York,8,US,12,0,Fabio V.,Quickfire,,
389,389,All Stars: New York,8,US,12,0,Jamie L.,Quickfire,,
390,390,All Stars: New York,8,US,12,0,Jennifer C.,Quickfire,,
391,391,All Stars: New York,8,US,12,0,Marcel V.,Quickfire,,
392,392,All Stars: New York,8,US,12,0,Spike M.,Quickfire,,
393,393,All Stars: New York,8,US,12,0,Stephen A.,Quickfire,,
394,394,All Stars: New York,8,US,12,0,Tiffani F.,Quickfire,,
395,395,All Stars: New York,8,US,12,0,Tre W.,Quickfire,,
396,396,All Stars: New York,8,US,12,1,Antonia L.,Elimination,WIN,
397,397,All Stars: New York,8,US,12,1,Carla H.,Elimination,IN,
398,398,All Stars: New York,8,US,12,1,Mike I.,Elimination,IN,
399,399,All Stars: New York,8,US,12,1,Richard B.,Elimination,IN,
400,400,All Stars: New York,8,US,12,1,Tiffany D.,Elimination,IN,
401,401,All Stars: New York,8,US,12,0,Angelo S.,Elimination,,
402,402,All Stars: New York,8,US,12,0,Casey T.,Elimination,,
403,403,All Stars: New York,8,US,12,0,Dale L.,Elimination,,
404,404,All Stars: New York,8,US,12,0,Dale T.,Elimination,,
405,405,All Stars: New York,8,US,12,0,Elia A.,Elimination,,
406,406,All Stars: New York,8,US,12,0,Fabio V.,Elimination,,
407,407,All Stars: New York,8,US,12,0,Jamie L.,Elimination,,
408,408,All Stars: New York,8,US,12,0,Jennifer C.,Elimination,,
409,409,All Stars: New York,8,US,12,0,Marcel V.,Elimination,,
410,410,All Stars: New York,8,US,12,0,Spike M.,Elimination,,
411,411,All Stars: New York,8,US,12,0,Stephen A.,Elimination,,
412,412,All Stars: New York,8,US,12,0,Tiffani F.,Elimination,,
413,413,All Stars: New York,8,US,12,0,Tre W.,Elimination,,
414,414,All Stars: New York,8,US,13,1,Antonia L.,Quickfire,IN,
415,415,All Stars: New York,8,US,13,1,Carla H.,Quickfire,IN,
416,416,All Stars: New York,8,US,13,1,Mike I.,Quickfire,WIN,
417,417,All Stars: New York,8,US,13,1,Richard B.,Quickfire,WIN,
418,418,All Stars: New York,8,US,13,1,Tiffany D.,Quickfire,WIN,
419,419,All Stars: New York,8,US,13,0,Angelo S.,Quickfire,,
420,420,All Stars: New York,8,US,13,0,Casey T.,Quickfire,,
421,421,All Stars: New York,8,US,13,0,Dale L.,Quickfire,,
422,422,All Stars: New York,8,US,13,0,Dale T.,Quickfire,,
423,423,All Stars: New York,8,US,13,0,Elia A.,Quickfire,,
424,424,All Stars: New York,8,US,13,0,Fabio V.,Quickfire,,
425,425,All Stars: New York,8,US,13,0,Jamie L.,Quickfire,,
426,426,All Stars: New York,8,US,13,0,Jennifer C.,Quickfire,,
427,427,All Stars: New York,8,US,13,0,Marcel V.,Quickfire,,
428,428,All Stars: New York,8,US,13,0,Spike M.,Quickfire,,
429,429,All Stars: New York,8,US,13,0,Stephen A.,Quickfire,,
430,430,All Stars: New York,8,US,13,0,Tiffani F.,Quickfire,,
431,431,All Stars: New York,8,US,13,0,Tre W.,Quickfire,,
432,432,All Stars: New York,8,US,13,1,Antonia L.,Elimination,LOW,
433,433,All Stars: New York,8,US,13,1,Carla H.,Elimination,OUT,
434,434,All Stars: New York,8,US,13,1,Mike I.,Elimination,WIN,
435,435,All Stars: New York,8,US,13,1,Richard B.,Elimination,HIGH,
436,436,All Stars: New York,8,US,13,1,Tiffany D.,Elimination,LOW,
437,437,All Stars: New York,8,US,13,0,Angelo S.,Elimination,,
438,438,All Stars: New York,8,US,13,0,Casey T.,Elimination,,
439,439,All Stars: New York,8,US,13,0,Dale L.,Elimination,,
440,440,All Stars: New York,8,US,13,0,Dale T.,Elimination,,
441,441,All Stars: New York,8,US,13,0,Elia A.,Elimination,,
442,442,All Stars: New York,8,US,13,0,Fabio V.,Elimination,,
443,443,All Stars: New York,8,US,13,0,Jamie L.,Elimination,,
444,444,All Stars: New York,8,US,13,0,Jennifer C.,Elimination,,
445,445,All Stars: New York,8,US,13,0,Marcel V.,Elimination,,
446,446,All Stars: New York,8,US,13,0,Spike M.,Elimination,,
447,447,All Stars: New York,8,US,13,0,Stephen A.,Elimination,,
448,448,All Stars: New York,8,US,13,0,Tiffani F.,Elimination,,
449,449,All Stars: New York,8,US,13,0,Tre W.,Elimination,,
450,450,All Stars: New York,8,US,14,1,Antonia L.,Quickfire,WIN,
451,451,All Stars: New York,8,US,14,1,Mike I.,Quickfire,LOW,
452,452,All Stars: New York,8,US,14,1,Richard B.,Quickfire,LOW,
453,453,All Stars: New York,8,US,14,1,Tiffany D.,Quickfire,WIN,
454,454,All Stars: New York,8,US,14,0,Angelo S.,Quickfire,,
455,455,All Stars: New York,8,US,14,0,Carla H.,Quickfire,,
456,456,All Stars: New York,8,US,14,0,Casey T.,Quickfire,,
457,457,All Stars: New York,8,US,14,0,Dale L.,Quickfire,,
458,458,All Stars: New York,8,US,14,0,Dale T.,Quickfire,,
459,459,All Stars: New York,8,US,14,0,Elia A.,Quickfire,,
460,460,All Stars: New York,8,US,14,0,Fabio V.,Quickfire,,
461,461,All Stars: New York,8,US,14,0,Jamie L.,Quickfire,,
462,462,All Stars: New York,8,US,14,0,Jennifer C.,Quickfire,,
463,463,All Stars: New York,8,US,14,0,Marcel V.,Quickfire,,
464,464,All Stars: New York,8,US,14,0,Spike M.,Quickfire,,
465,465,All Stars: New York,8,US,14,0,Stephen A.,Quickfire,,
466,466,All Stars: New York,8,US,14,0,Tiffani F.,Quickfire,,
467,467,All Stars: New York,8,US,14,0,Tre W.,Quickfire,,
468,468,All Stars: New York,8,US,14,1,Antonia L.,Elimination,IN,
469,469,All Stars: New York,8,US,14,1,Mike I.,Elimination,WIN,
470,470,All Stars: New York,8,US,14,1,Richard B.,Elimination,IN,
471,471,All Stars: New York,8,US,14,1,Tiffany D.,Elimination,OUT,
472,472,All Stars: New York,8,US,14,0,Angelo S.,Elimination,,
473,473,All Stars: New York,8,US,14,0,Carla H.,Elimination,,
474,474,All Stars: New York,8,US,14,0,Casey T.,Elimination,,
475,475,All Stars: New York,8,US,14,0,Dale L.,Elimination,,
476,476,All Stars: New York,8,US,14,0,Dale T.,Elimination,,
477,477,All Stars: New York,8,US,14,0,Elia A.,Elimination,,
478,478,All Stars: New York,8,US,14,0,Fabio V.,Elimination,,
479,479,All Stars: New York,8,US,14,0,Jamie L.,Elimination,,
480,480,All Stars: New York,8,US,14,0,Jennifer C.,Elimination,,
481,481,All Stars: New York,8,US,14,0,Marcel V.,Elimination,,
482,482,All Stars: New York,8,US,14,0,Spike M.,Elimination,,
483,483,All Stars: New York,8,US,14,0,Stephen A.,Elimination,,
484,484,All Stars: New York,8,US,14,0,Tiffani F.,Elimination,,
485,485,All Stars: New York,8,US,14,0,Tre W.,Elimination,,
486,486,All Stars: New York,8,US,15,1,Antonia L.,Quickfire,IN,
487,487,All Stars: New York,8,US,15,1,Mike I.,Quickfire,WIN,
488,488,All Stars: New York,8,US,15,1,Richard B.,Quickfire,IN,
489,489,All Stars: New York,8,US,15,0,Angelo S.,Quickfire,,
490,490,All Stars: New York,8,US,15,0,Carla H.,Quickfire,,
491,491,All Stars: New York,8,US,15,0,Casey T.,Quickfire,,
492,492,All Stars: New York,8,US,15,0,Dale L.,Quickfire,,
493,493,All Stars: New York,8,US,15,0,Dale T.,Quickfire,,
494,494,All Stars: New York,8,US,15,0,Elia A.,Quickfire,,
495,495,All Stars: New York,8,US,15,0,Fabio V.,Quickfire,,
496,496,All Stars: New York,8,US,15,0,Jamie L.,Quickfire,,
497,497,All Stars: New York,8,US,15,0,Jennifer C.,Quickfire,,
498,498,All Stars: New York,8,US,15,0,Marcel V.,Quickfire,,
499,499,All Stars: New York,8,US,15,0,Spike M.,Quickfire,,
500,500,All Stars: New York,8,US,15,0,Stephen A.,Quickfire,,
501,501,All Stars: New York,8,US,15,0,Tiffani F.,Quickfire,,
502,502,All Stars: New York,8,US,15,0,Tiffany D.,Quickfire,,
503,503,All Stars: New York,8,US,15,0,Tre W.,Quickfire,,
504,504,All Stars: New York,8,US,15,1,Antonia L.,Elimination,OUT,
505,505,All Stars: New York,8,US,15,1,Mike I.,Elimination,LOW,
506,506,All Stars: New York,8,US,15,1,Richard B.,Elimination,WIN,
507,507,All Stars: New York,8,US,15,0,Angelo S.,Elimination,,
508,508,All Stars: New York,8,US,15,0,Carla H.,Elimination,,
509,509,All Stars: New York,8,US,15,0,Casey T.,Elimination,,
510,510,All Stars: New York,8,US,15,0,Dale L.,Elimination,,
511,511,All Stars: New York,8,US,15,0,Dale T.,Elimination,,
512,512,All Stars: New York,8,US,15,0,Elia A.,Elimination,,
513,513,All Stars: New York,8,US,15,0,Fabio V.,Elimination,,
514,514,All Stars: New York,8,US,15,0,Jamie L.,Elimination,,
515,515,All Stars: New York,8,US,15,0,Jennifer C.,Elimination,,
516,516,All Stars: New York,8,US,15,0,Marcel V.,Elimination,,
517,517,All Stars: New York,8,US,15,0,Spike M.,Elimination,,
518,518,All Stars: New York,8,US,15,0,Stephen A.,Elimination,,
519,519,All Stars: New York,8,US,15,0,Tiffani F.,Elimination,,
520,520,All Stars: New York,8,US,15,0,Tiffany D.,Elimination,,
521,521,All Stars: New York,8,US,15,0,Tre W.,Elimination,,
522,522,All Stars: New York,8,US,16,1,Mike I.,Elimination,RUNNER-UP,
523,523,All Stars: New York,8,US,16,1,Richard B.,Elimination,WINNER,
524,524,All Stars: New York,8,US,16,0,Angelo S.,Elimination,,
525,525,All Stars: New York,8,US,16,0,Antonia L.,Elimination,,
526,526,All Stars: New York,8,US,16,0,Carla H.,Elimination,,
527,527,All Stars: New York,8,US,16,0,Casey T.,Elimination,,
528,528,All Stars: New York,8,US,16,0,Dale L.,Elimination,,
529,529,All Stars: New York,8,US,16,0,Dale T.,Elimination,,
530,530,All Stars: New York,8,US,16,0,Elia A.,Elimination,,
531,531,All Stars: New York,8,US,16,0,Fabio V.,Elimination,,
532,532,All Stars: New York,8,US,16,0,Jamie L.,Elimination,,
533,533,All Stars: New York,8,US,16,0,Jennifer C.,Elimination,,
534,534,All Stars: New York,8,US,16,0,Marcel V.,Elimination,,
535,535,All Stars: New York,8,US,16,0,Spike M.,Elimination,,
536,536,All Stars: New York,8,US,16,0,Stephen A.,Elimination,,
537,537,All Stars: New York,8,US,16,0,Tiffani F.,Elimination,,
538,538,All Stars: New York,8,US,16,0,Tiffany D.,Elimination,,
539,539,All Stars: New York,8,US,16,0,Tre W.,Elimination,,
540,540,All-Stars L.A.,17,US,1,1,Angelo S.,Quickfire,IN,
541,541,All-Stars L.A.,17,US,1,1,Brian M.,Quickfire,IN,
542,542,All-Stars L.A.,17,US,1,1,Bryan V.,Quickfire,WIN,
543,543,All-Stars L.A.,17,US,1,1,Eric A.,Quickfire,IN,
544,544,All-Stars L.A.,17,US,1,1,Gregory G.,Quickfire,IN,
545,545,All-Stars L.A.,17,US,1,1,Jamie Ly.,Quickfire,WIN,
546,546,All-Stars L.A.,17,US,1,1,Jennifer C.,Quickfire,IN,
547,547,All-Stars L.A.,17,US,1,1,Joe S.,Quickfire,WIN,
548,548,All-Stars L.A.,17,US,1,1,Karen A.,Quickfire,IN,
549,549,All-Stars L.A.,17,US,1,1,Kevin G.,Quickfire,WIN,
550,550,All-Stars L.A.,17,US,1,1,Lee Anne W.,Quickfire,IN,
551,551,All-Stars L.A.,17,US,1,1,Lisa F.,Quickfire,IN,
552,552,All-Stars L.A.,17,US,1,1,Melissa K.,Quickfire,WIN,
553,553,All-Stars L.A.,17,US,1,1,Nini N.,Quickfire,IN,
554,554,All-Stars L.A.,17,US,1,1,Stephanie C.,Quickfire,IN,
555,555,All-Stars L.A.,17,US,1,1,Angelo S.,Elimination,IN,
556,556,All-Stars L.A.,17,US,1,1,Brian M.,Elimination,LOW,
557,557,All-Stars L.A.,17,US,1,1,Bryan V.,Elimination,IN,
558,558,All-Stars L.A.,17,US,1,1,Eric A.,Elimination,IN,
559,559,All-Stars L.A.,17,US,1,1,Gregory G.,Elimination,WIN,
560,560,All-Stars L.A.,17,US,1,1,Jamie Ly.,Elimination,HIGH,
561,561,All-Stars L.A.,17,US,1,1,Jennifer C.,Elimination,IN,
562,562,All-Stars L.A.,17,US,1,1,Joe S.,Elimination,OUT,
563,563,All-Stars L.A.,17,US,1,1,Karen A.,Elimination,IN,
564,564,All-Stars L.A.,17,US,1,1,Kevin G.,Elimination,IN,
565,565,All-Stars L.A.,17,US,1,1,Lee Anne W.,Elimination,LOW,
566,566,All-Stars L.A.,17,US,1,1,Lisa F.,Elimination,IN,
567,567,All-Stars L.A.,17,US,1,1,Melissa K.,Elimination,IN,
568,568,All-Stars L.A.,17,US,1,1,Nini N.,Elimination,IN,
569,569,All-Stars L.A.,17,US,1,1,Stephanie C.,Elimination,HIGH,
570,570,All-Stars L.A.,17,US,2,1,Angelo S.,Elimination,OUT,
571,571,All-Stars L.A.,17,US,2,1,Brian M.,Elimination,IN,
572,572,All-Stars L.A.,17,US,2,1,Bryan V.,Elimination,HIGH,
573,573,All-Stars L.A.,17,US,2,1,Eric A.,Elimination,LOW,
574,574,All-Stars L.A.,17,US,2,1,Gregory G.,Elimination,IN,
575,575,All-Stars L.A.,17,US,2,1,Jamie Ly.,Elimination,IN,
576,576,All-Stars L.A.,17,US,2,1,Jennifer C.,Elimination,IN,
577,577,All-Stars L.A.,17,US,2,1,Karen A.,Elimination,IN,
578,578,All-Stars L.A.,17,US,2,1,Kevin G.,Elimination,WIN,
579,579,All-Stars L.A.,17,US,2,1,Lee Anne W.,Elimination,IN,
580,580,All-Stars L.A.,17,US,2,1,Lisa F.,Elimination,IN,
581,581,All-Stars L.A.,17,US,2,1,Melissa K.,Elimination,IN,
582,582,All-Stars L.A.,17,US,2,1,Nini N.,Elimination,HIGH,
583,583,All-Stars L.A.,17,US,2,1,Stephanie C.,Elimination,LOW,
584,584,All-Stars L.A.,17,US,2,0,Joe S.,Elimination,,
585,585,All-Stars L.A.,17,US,3,1,Brian M.,Quickfire,IN,
586,586,All-Stars L.A.,17,US,3,1,Bryan V.,Quickfire,IN,
587,587,All-Stars L.A.,17,US,3,1,Eric A.,Quickfire,IN,
588,588,All-Stars L.A.,17,US,3,1,Gregory G.,Quickfire,IN,
589,589,All-Stars L.A.,17,US,3,1,Jamie Ly.,Quickfire,IN,
590,590,All-Stars L.A.,17,US,3,1,Jennifer C.,Quickfire,IN,
591,591,All-Stars L.A.,17,US,3,1,Karen A.,Quickfire,IN,
592,592,All-Stars L.A.,17,US,3,1,Kevin G.,Quickfire,WIN,
593,593,All-Stars L.A.,17,US,3,1,Lee Anne W.,Quickfire,IN,
594,594,All-Stars L.A.,17,US,3,1,Lisa F.,Quickfire,IN,
595,595,All-Stars L.A.,17,US,3,1,Melissa K.,Quickfire,IN,
596,596,All-Stars L.A.,17,US,3,1,Nini N.,Quickfire,IN,
597,597,All-Stars L.A.,17,US,3,1,Stephanie C.,Quickfire,IN,
598,598,All-Stars L.A.,17,US,3,0,Angelo S.,Quickfire,,
599,599,All-Stars L.A.,17,US,3,0,Joe S.,Quickfire,,
600,600,All-Stars L.A.,17,US,3,1,Brian M.,Elimination,HIGH,
601,601,All-Stars L.A.,17,US,3,1,Bryan V.,Elimination,HIGH,
602,602,All-Stars L.A.,17,US,3,1,Eric A.,Elimination,HIGH,
603,603,All-Stars L.A.,17,US,3,1,Gregory G.,Elimination,IN,
604,604,All-Stars L.A.,17,US,3,1,Jamie Ly.,Elimination,OUT,
605,605,All-Stars L.A.,17,US,3,1,Jennifer C.,Elimination,IN,
606,606,All-Stars L.A.,17,US,3,1,Karen A.,Elimination,LOW,
607,607,All-Stars L.A.,17,US,3,1,Kevin G.,Elimination,IN,
608,608,All-Stars L.A.,17,US,3,1,Lee Anne W.,Elimination,LOW,
609,609,All-Stars L.A.,17,US,3,1,Lisa F.,Elimination,IN,
610,610,All-Stars L.A.,17,US,3,1,Melissa K.,Elimination,WIN,
611,611,All-Stars L.A.,17,US,3,1,Nini N.,Elimination,IN,
612,612,All-Stars L.A.,17,US,3,1,Stephanie C.,Elimination,LOW,
613,613,All-Stars L.A.,17,US,4,1,Brian M.,Quickfire,IN,
614,614,All-Stars L.A.,17,US,4,1,Bryan V.,Quickfire,IN,
615,615,All-Stars L.A.,17,US,4,1,Eric A.,Quickfire,IN,
616,616,All-Stars L.A.,17,US,4,1,Gregory G.,Quickfire,WIN,
617,617,All-Stars L.A.,17,US,4,1,Jennifer C.,Quickfire,IN,
618,618,All-Stars L.A.,17,US,4,1,Karen A.,Quickfire,IN,
619,619,All-Stars L.A.,17,US,4,1,Kevin G.,Quickfire,IN,
620,620,All-Stars L.A.,17,US,4,1,Lee Anne W.,Quickfire,IN,
621,621,All-Stars L.A.,17,US,4,1,Lisa F.,Quickfire,IN,
622,622,All-Stars L.A.,17,US,4,1,Melissa K.,Quickfire,IN,
623,623,All-Stars L.A.,17,US,4,1,Nini N.,Quickfire,IN,
624,624,All-Stars L.A.,17,US,4,1,Stephanie C.,Quickfire,IN,
625,625,All-Stars L.A.,17,US,4,0,Angelo S.,Quickfire,,
626,626,All-Stars L.A.,17,US,4,0,Jamie Ly.,Quickfire,,
627,627,All-Stars L.A.,17,US,4,0,Joe S.,Quickfire,,
628,628,All-Stars L.A.,17,US,4,1,Brian M.,Elimination,LOW,
629,629,All-Stars L.A.,17,US,4,1,Bryan V.,Elimination,IN,
630,630,All-Stars L.A.,17,US,4,1,Eric A.,Elimination,HIGH,
631,631,All-Stars L.A.,17,US,4,1,Gregory G.,Elimination,HIGH,
632,632,All-Stars L.A.,17,US,4,1,Jennifer C.,Elimination,HIGH,
633,633,All-Stars L.A.,17,US,4,1,Karen A.,Elimination,HIGH,
634,634,All-Stars L.A.,17,US,4,1,Kevin G.,Elimination,HIGH,
635,635,All-Stars L.A.,17,US,4,1,Lee Anne W.,Elimination,LOW,
636,636,All-Stars L.A.,17,US,4,1,Lisa F.,Elimination,OUT,
637,637,All-Stars L.A.,17,US,4,1,Melissa K.,Elimination,WIN,
638,638,All-Stars L.A.,17,US,4,1,Nini N.,Elimination,IN,
639,639,All-Stars L.A.,17,US,4,1,Stephanie C.,Elimination,IN,
640,640,All-Stars L.A.,17,US,4,0,Angelo S.,Elimination,,
641,641,All-Stars L.A.,17,US,4,0,Jamie Ly.,Elimination,,
642,642,All-Stars L.A.,17,US,4,0,Joe S.,Elimination,,
643,643,All-Stars L.A.,17,US,5,1,Brian M.,Quickfire,IN,
644,644,All-Stars L.A.,17,US,5,1,Bryan V.,Quickfire,IN,
645,645,All-Stars L.A.,17,US,5,1,Eric A.,Quickfire,IN,
646,646,All-Stars L.A.,17,US,5,1,Gregory G.,Quickfire,IN,
647,647,All-Stars L.A.,17,US,5,1,Jennifer C.,Quickfire,IN,
648,648,All-Stars L.A.,17,US,5,1,Karen A.,Quickfire,IN,
649,649,All-Stars L.A.,17,US,5,1,Kevin G.,Quickfire,WIN,
650,650,All-Stars L.A.,17,US,5,1,Lee Anne W.,Quickfire,IN,
651,651,All-Stars L.A.,17,US,5,1,Melissa K.,Quickfire,IN,
652,652,All-Stars L.A.,17,US,5,1,Nini N.,Quickfire,IN,
653,653,All-Stars L.A.,17,US,5,1,Stephanie C.,Quickfire,IN,
654,654,All-Stars L.A.,17,US,5,0,Angelo S.,Quickfire,,
655,655,All-Stars L.A.,17,US,5,0,Jamie Ly.,Quickfire,,
656,656,All-Stars L.A.,17,US,5,0,Joe S.,Quickfire,,
657,657,All-Stars L.A.,17,US,5,0,Lisa F.,Quickfire,,
658,658,All-Stars L.A.,17,US,5,1,Brian M.,Elimination,LOW,
659,659,All-Stars L.A.,17,US,5,1,Bryan V.,Elimination,IN,
660,660,All-Stars L.A.,17,US,5,1,Eric A.,Elimination,HIGH,
661,661,All-Stars L.A.,17,US,5,1,Gregory G.,Elimination,WIN,
662,662,All-Stars L.A.,17,US,5,1,Jennifer C.,Elimination,OUT,
663,663,All-Stars L.A.,17,US,5,1,Karen A.,Elimination,IN,
664,664,All-Stars L.A.,17,US,5,1,Kevin G.,Elimination,IN,
665,665,All-Stars L.A.,17,US,5,1,Lee Anne W.,Elimination,IN,
666,666,All-Stars L.A.,17,US,5,1,Melissa K.,Elimination,IN,
667,667,All-Stars L.A.,17,US,5,1,Nini N.,Elimination,HIGH,
668,668,All-Stars L.A.,17,US,5,1,Stephanie C.,Elimination,LOW,
669,669,All-Stars L.A.,17,US,5,0,Angelo S.,Elimination,,
670,670,All-Stars L.A.,17,US,5,0,Jamie Ly.,Elimination,,
671,671,All-Stars L.A.,17,US,5,0,Joe S.,Elimination,,
672,672,All-Stars L.A.,17,US,5,0,Lisa F.,Elimination,,
673,673,All-Stars L.A.,17,US,6,1,Brian M.,Quickfire,IN,
674,674,All-Stars L.A.,17,US,6,1,Bryan V.,Quickfire,IN,
675,675,All-Stars L.A.,17,US,6,1,Eric A.,Quickfire,IN,
676,676,All-Stars L.A.,17,US,6,1,Gregory G.,Quickfire,WIN,
677,677,All-Stars L.A.,17,US,6,1,Karen A.,Quickfire,IN,
678,678,All-Stars L.A.,17,US,6,1,Kevin G.,Quickfire,IN,
679,679,All-Stars L.A.,17,US,6,1,Lee Anne W.,Quickfire,IN,
680,680,All-Stars L.A.,17,US,6,1,Melissa K.,Quickfire,IN,
681,681,All-Stars L.A.,17,US,6,1,Nini N.,Quickfire,IN,
682,682,All-Stars L.A.,17,US,6,1,Stephanie C.,Quickfire,IN,
683,683,All-Stars L.A.,17,US,6,0,Angelo S.,Quickfire,,
684,684,All-Stars L.A.,17,US,6,0,Jamie Ly.,Quickfire,,
685,685,All-Stars L.A.,17,US,6,0,Jennifer C.,Quickfire,,
686,686,All-Stars L.A.,17,US,6,0,Joe S.,Quickfire,,
687,687,All-Stars L.A.,17,US,6,0,Lisa F.,Quickfire,,
688,688,All-Stars L.A.,17,US,6,1,Brian M.,Elimination,HIGH,
689,689,All-Stars L.A.,17,US,6,1,Bryan V.,Elimination,LOW,
690,690,All-Stars L.A.,17,US,6,1,Eric A.,Elimination,LOW,
691,691,All-Stars L.A.,17,US,6,1,Gregory G.,Elimination,IN,
692,692,All-Stars L.A.,17,US,6,1,Karen A.,Elimination,OUT,
693,693,All-Stars L.A.,17,US,6,1,Kevin G.,Elimination,WIN,
694,694,All-Stars L.A.,17,US,6,1,Lee Anne W.,Elimination,HIGH,
695,695,All-Stars L.A.,17,US,6,1,Melissa K.,Elimination,WIN,
696,696,All-Stars L.A.,17,US,6,1,Nini N.,Elimination,OUT,
697,697,All-Stars L.A.,17,US,6,1,Stephanie C.,Elimination,IN,
698,698,All-Stars L.A.,17,US,6,0,Angelo S.,Elimination,,
699,699,All-Stars L.A.,17,US,6,0,Jamie Ly.,Elimination,,
700,700,All-Stars L.A.,17,US,6,0,Jennifer C.,Elimination,,
701,701,All-Stars L.A.,17,US,6,0,Joe S.,Elimination,,
702,702,All-Stars L.A.,17,US,6,0,Lisa F.,Elimination,,
703,703,All-Stars L.A.,17,US,7,1,Brian M.,Quickfire,IN,
704,704,All-Stars L.A.,17,US,7,1,Bryan V.,Quickfire,IN,
705,705,All-Stars L.A.,17,US,7,1,Eric A.,Quickfire,IN,
706,706,All-Stars L.A.,17,US,7,1,Gregory G.,Quickfire,IN,
707,707,All-Stars L.A.,17,US,7,1,Karen A.,Quickfire,IN,
708,708,All-Stars L.A.,17,US,7,1,Kevin G.,Quickfire,IN,
709,709,All-Stars L.A.,17,US,7,1,Lee Anne W.,Quickfire,IN,
710,710,All-Stars L.A.,17,US,7,1,Melissa K.,Quickfire,IN,
711,711,All-Stars L.A.,17,US,7,1,Stephanie C.,Quickfire,WIN,
712,712,All-Stars L.A.,17,US,7,0,Angelo S.,Quickfire,,
713,713,All-Stars L.A.,17,US,7,0,Jamie Ly.,Quickfire,,
714,714,All-Stars L.A.,17,US,7,0,Jennifer C.,Quickfire,,
715,715,All-Stars L.A.,17,US,7,0,Joe S.,Quickfire,,
716,716,All-Stars L.A.,17,US,7,0,Lisa F.,Quickfire,,
717,717,All-Stars L.A.,17,US,7,0,Nini N.,Quickfire,,
718,718,All-Stars L.A.,17,US,7,1,Brian M.,Elimination,HIGH,
719,719,All-Stars L.A.,17,US,7,1,Bryan V.,Elimination,IN,
720,720,All-Stars L.A.,17,US,7,1,Eric A.,Elimination,OUT,
721,721,All-Stars L.A.,17,US,7,1,Gregory G.,Elimination,WIN,
722,722,All-Stars L.A.,17,US,7,1,Karen A.,Elimination,IN,
723,723,All-Stars L.A.,17,US,7,1,Kevin G.,Elimination,WIN,
724,724,All-Stars L.A.,17,US,7,1,Lee Anne W.,Elimination,LOW,
725,725,All-Stars L.A.,17,US,7,1,Melissa K.,Elimination,HIGH,
726,726,All-Stars L.A.,17,US,7,1,Stephanie C.,Elimination,LOW,
727,727,All-Stars L.A.,17,US,7,0,Angelo S.,Elimination,,
728,728,All-Stars L.A.,17,US,7,0,Jamie Ly.,Elimination,,
729,729,All-Stars L.A.,17,US,7,0,Jennifer C.,Elimination,,
730,730,All-Stars L.A.,17,US,7,0,Joe S.,Elimination,,
731,731,All-Stars L.A.,17,US,7,0,Lisa F.,Elimination,,
732,732,All-Stars L.A.,17,US,7,0,Nini N.,Elimination,,
733,733,All-Stars L.A.,17,US,8,1,Brian M.,Elimination,WIN,
734,734,All-Stars L.A.,17,US,8,1,Bryan V.,Elimination,LOW,
735,735,All-Stars L.A.,17,US,8,1,Gregory G.,Elimination,WIN,
736,736,All-Stars L.A.,17,US,8,1,Karen A.,Elimination,LOW,
737,737,All-Stars L.A.,17,US,8,1,Kevin G.,Elimination,OUT,
738,738,All-Stars L.A.,17,US,8,1,Lee Anne W.,Elimination,WIN,
739,739,All-Stars L.A.,17,US,8,1,Melissa K.,Elimination,LOW,
740,740,All-Stars L.A.,17,US,8,1,Stephanie C.,Elimination,WIN,
741,741,All-Stars L.A.,17,US,8,0,Angelo S.,Elimination,,
742,742,All-Stars L.A.,17,US,8,0,Eric A.,Elimination,,
743,743,All-Stars L.A.,17,US,8,0,Jamie Ly.,Elimination,,
744,744,All-Stars L.A.,17,US,8,0,Jennifer C.,Elimination,,
745,745,All-Stars L.A.,17,US,8,0,Joe S.,Elimination,,
